6335.0 [60, 60, 60, 60, 63, 55, 55, 55, 55, 55, 54, 54, 52, 52, 52, 53, 48, 48, 53, 52, 45, 57, 55, 57, 49, 53, 53, 54, 53, 53, 53, 55, 57, 55, 57, 62, 50, 50, 48, 48, 53, 53, 54, 52, 50, 50, 50, 46, 53, 50, 52, 52, 50, 51, 55, 55, 53, 53, 53, 57, 53, 53, 52, 55, 48]
6335.0 [60, 55, 59, 62, 55, 52, 55, 55, 55, 55, 53, 53, 52, 50, 52, 53, 48, 48, 50, 50, 45, 53, 50, 51, 47, 48, 55, 53, 53, 53, 53, 55, 57, 57, 55, 55, 50, 58, 50, 50, 50, 52, 50, 50, 50, 53, 53, 52, 52, 53, 51, 52, 47, 50, 55, 55, 50, 53, 53, 53, 50, 50, 50, 50, 48]
6265.0 [60, 60, 60, 59, 55, 43, 52, 48, 55, 53, 55, 55, 52, 52, 52, 52, 53, 53, 53, 53, 55, 54, 50, 50, 52, 53, 58, 57, 50, 53, 52, 52, 62, 53, 57, 57, 50, 50, 50, 55, 53, 53, 53, 51, 50, 50, 52, 53, 53, 51, 52, 52, 53, 53, 55, 55, 53, 53, 55, 55, 55, 55, 55, 50, 48]
6245.0 [60, 60, 60, 60, 64, 59, 55, 55, 55, 55, 55, 52, 60, 52, 51, 52, 53, 43, 50, 53, 55, 53, 53, 55, 53, 50, 58, 58, 53, 53, 53, 55, 57, 57, 55, 50, 53, 50, 47, 50, 52, 52, 52, 52, 50, 46, 53, 52, 53, 53, 47, 47, 50, 50, 53, 52, 55, 53, 53, 53, 53, 53, 50, 53, 48]
6175.0 [60, 59, 60, 60, 55, 59, 59, 55, 55, 55, 55, 55, 55, 55, 53, 52, 53, 50, 48, 52, 53, 52, 51, 51, 48, 48, 45, 50, 50, 53, 52, 53, 53, 53, 57, 55, 57, 57, 50, 48, 50, 50, 53, 53, 50, 55, 48, 53, 53, 50, 50, 49, 53, 50, 50, 55, 53, 55, 57, 48, 50, 50, 48, 48, 48]
6145.0 [60, 60, 60, 60, 55, 59, 59, 58, 55, 53, 53, 53, 53, 54, 52, 52, 53, 60, 60, 53, 53, 52, 53, 52, 57, 53, 53, 53, 52, 53, 53, 55, 57, 57, 53, 55, 50, 47, 51, 51, 50, 50, 53, 53, 53, 50, 50, 53, 50, 50, 50, 48, 62, 55, 54, 55, 53, 56, 53, 52, 53, 50, 50, 50, 48]
6135.0 [60, 60, 60, 60, 52, 50, 55, 55, 55, 55, 55, 50, 55, 52, 52, 48, 48, 53, 50, 50, 45, 53, 56, 55, 53, 48, 53, 53, 52, 53, 55, 60, 59, 62, 57, 57, 57, 57, 50, 45, 53, 59, 53, 53, 50, 53, 53, 55, 53, 50, 53, 53, 50, 51, 55, 55, 55, 53, 53, 55, 55, 50, 50, 50, 48]
6135.0 [60, 62, 60, 60, 55, 53, 55, 55, 57, 60, 55, 55, 55, 52, 49, 55, 53, 53, 53, 53, 53, 53, 48, 55, 53, 53, 53, 53, 53, 53, 53, 56, 57, 57, 57, 57, 55, 50, 50, 50, 50, 50, 53, 53, 53, 53, 56, 56, 55, 50, 55, 55, 53, 49, 59, 52, 57, 52, 55, 55, 53, 53, 53, 43, 48]
6125.0 [60, 59, 60, 60, 64, 64, 57, 55, 55, 60, 58, 55, 52, 51, 52, 55, 53, 53, 52, 58, 53, 53, 48, 48, 47, 52, 53, 57, 53, 53, 53, 64, 57, 52, 57, 57, 50, 50, 50, 48, 50, 50, 53, 52, 52, 53, 53, 50, 52, 52, 50, 50, 50, 52, 54, 55, 55, 55, 53, 53, 55, 53, 48, 55, 48]
6125.0 [60, 60, 59, 59, 55, 57, 55, 55, 60, 59, 50, 52, 55, 52, 53, 53, 53, 53, 53, 52, 45, 48, 53, 51, 53, 54, 48, 53, 56, 56, 55, 55, 53, 57, 55, 50, 57, 57, 50, 50, 50, 50, 53, 53, 53, 53, 50, 50, 46, 50, 50, 52, 47, 52, 55, 55, 55, 55, 55, 57, 56, 56, 54, 53, 48]
