9595.0 [48, 48, 50, 48, 50, 50, 48, 45, 48, 48, 48, 48, 48, 45, 48, 48, 48, 48, 45, 45, 48, 50, 48, 47, 48, 48, 48, 48, 45, 43, 47, 47, 47, 47, 45, 45, 45, 45, 45, 45, 45, 44, 45, 45, 45, 45, 45, 45, 50, 50, 50, 52, 50, 50, 50, 53, 53, 52, 52, 53, 50, 50, 50, 50, 48]
9535.0 [48, 48, 48, 48, 48, 45, 47, 47, 50, 48, 48, 48, 47, 48, 48, 48, 48, 43, 41, 41, 41, 41, 47, 47, 48, 50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 43, 48, 45, 47, 45, 45, 45, 50, 50, 45, 45, 50, 50, 50, 48, 48, 50, 50, 50, 55, 53, 55, 53, 53, 53, 55, 55, 55, 48]
9465.0 [48, 45, 52, 52, 52, 48, 52, 48, 48, 48, 48, 48, 47, 48, 48, 46, 47, 47, 45, 45, 48, 48, 48, 48, 48, 48, 48, 48, 48, 45, 45, 45, 45, 45, 45, 45, 45, 45, 47, 47, 45, 43, 45, 52, 50, 45, 45, 50, 50, 50, 50, 52, 53, 53, 53, 53, 53, 50, 55, 53, 53, 50, 50, 50, 48]
9440.0 [48, 48, 48, 55, 50, 50, 48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 48, 48, 45, 45, 45, 45, 47, 47, 48, 48, 48, 48, 45, 43, 47, 47, 47, 47, 45, 45, 45, 45, 45, 47, 45, 45, 43, 45, 45, 45, 45, 45, 50, 50, 50, 52, 50, 50, 50, 53, 50, 42, 50, 50, 50, 50, 50, 50, 48]
9405.0 [48, 48, 48, 48, 50, 50, 48, 48, 48, 48, 48, 48, 48, 48, 52, 48, 48, 48, 48, 48, 45, 48, 48, 48, 50, 50, 48, 45, 47, 47, 43, 45, 45, 45, 47, 47, 47, 45, 45, 45, 45, 45, 45, 50, 50, 45, 45, 50, 50, 50, 50, 50, 45, 50, 47, 47, 49, 50, 50, 50, 55, 60, 52, 52, 48]
9305.0 [48, 48, 48, 48, 48, 45, 45, 48, 48, 48, 48, 48, 47, 48, 48, 48, 48, 43, 41, 41, 42, 41, 47, 47, 48, 50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 43, 43, 43, 43, 43, 45, 45, 45, 45, 45, 50, 50, 50, 48, 48, 50, 50, 50, 55, 53, 53, 55, 53, 53, 50, 50, 50, 48]
9285.0 [48, 52, 52, 48, 48, 48, 48, 50, 55, 55, 48, 47, 43, 43, 48, 48, 43, 47, 47, 47, 45, 45, 50, 48, 48, 48, 48, 48, 47, 47, 45, 45, 47, 47, 45, 45, 45, 47, 47, 47, 50, 50, 50, 45, 45, 45, 50, 48, 52, 50, 47, 47, 48, 52, 50, 57, 47, 50, 50, 53, 50, 50, 50, 53, 48]
9235.0 [48, 48, 48, 48, 48, 48, 48, 48, 48, 50, 50, 50, 45, 46, 48, 48, 48, 48, 47, 47, 48, 48, 47, 64, 48, 45, 45, 45, 45, 45, 43, 43, 45, 45, 45, 45, 45, 45, 47, 47, 45, 45, 45, 45, 45, 50, 50, 50, 47, 47, 50, 50, 53, 50, 53, 53, 53, 53, 53, 53, 53, 53, 55, 55, 48]
9185.0 [48, 47, 48, 48, 48, 47, 48, 48, 43, 48, 50, 50, 48, 50, 50, 47, 48, 48, 48, 48, 48, 43, 47, 47, 48, 48, 48, 48, 45, 45, 45, 47, 47, 47, 45, 50, 45, 45, 45, 45, 43, 43, 43, 45, 46, 45, 45, 50, 50, 50, 50, 48, 52, 53, 52, 53, 53, 52, 50, 55, 52, 55, 55, 48, 48]
9170.0 [48, 48, 48, 48, 47, 48, 48, 48, 43, 43, 48, 48, 48, 43, 48, 50, 42, 43, 48, 48, 45, 45, 45, 48, 48, 48, 48, 48, 45, 45, 45, 45, 47, 45, 45, 46, 45, 45, 45, 45, 45, 45, 45, 45, 47, 50, 47, 47, 50, 50, 50, 48, 51, 50, 52, 52, 52, 52, 48, 50, 50, 55, 47, 50, 48]
9145.0 [48, 48, 48, 52, 48, 48, 43, 47, 48, 48, 48, 50, 48, 48, 48, 48, 48, 50, 48, 47, 48, 48, 47, 64, 45, 50, 50, 50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 47, 47, 47, 50, 47, 47, 47, 50, 52, 47, 47, 48, 53, 53, 52, 52, 53, 55, 55, 55, 48]
9140.0 [48, 48, 50, 50, 52, 50, 50, 50, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 45, 45, 48, 45, 50, 45, 45, 47, 47, 50, 47, 48, 45, 45, 42, 50, 45, 47, 47, 45, 45, 45, 45, 45, 45, 47, 47, 45, 50, 53, 53, 50, 50, 50, 53, 50, 47, 47, 47, 52, 52, 52, 55, 50, 50, 50, 48]
9120.0 [48, 48, 52, 52, 47, 45, 52, 50, 50, 50, 50, 48, 48, 48, 48, 48, 50, 46, 43, 45, 47, 45, 45, 48, 48, 48, 48, 45, 45, 45, 45, 48, 45, 43, 45, 45, 45, 45, 45, 43, 40, 45, 50, 45, 45, 45, 50, 50, 50, 50, 52, 50, 50, 50, 50, 50, 50, 53, 55, 50, 47, 50, 50, 48, 48]
9115.0 [48, 56, 48, 48, 48, 48, 48, 48, 52, 52, 48, 48, 48, 48, 48, 49, 45, 48, 45, 45, 48, 45, 48, 45, 57, 48, 50, 45, 45, 45, 45, 45, 43, 43, 45, 45, 50, 43, 45, 45, 45, 45, 45, 43, 45, 45, 50, 50, 50, 47, 50, 50, 50, 55, 50, 50, 50, 50, 53, 53, 55, 55, 50, 53, 48]
9095.0 [48, 48, 46, 48, 48, 47, 48, 50, 50, 48, 48, 52, 48, 48, 48, 48, 48, 45, 50, 50, 45, 45, 46, 48, 48, 48, 43, 45, 47, 45, 45, 45, 45, 45, 45, 45, 45, 48, 45, 45, 45, 45, 48, 50, 45, 45, 48, 48, 50, 47, 50, 50, 47, 55, 52, 52, 52, 50, 50, 50, 55, 55, 55, 52, 48]
