10835.0 [48, 47, 47, 43, 52, 48, 48, 48, 48, 48, 47, 47, 50, 50, 48, 48, 48, 48, 50, 45, 53, 53, 48, 45, 50, 48, 48, 50, 53, 53, 53, 52, 50, 50, 50, 50, 53, 53, 50, 50, 47, 50, 52, 52, 53, 53, 53, 53, 50, 50, 53, 52, 53, 53, 52, 50, 47, 52, 52, 52, 53, 53, 52, 52, 48]
10305.0 [48, 48, 48, 48, 47, 45, 47, 47, 48, 48, 48, 47, 48, 48, 48, 48, 47, 47, 47, 50, 48, 48, 48, 48, 45, 48, 48, 53, 48, 53, 52, 53, 54, 53, 50, 52, 55, 50, 55, 55, 53, 53, 53, 53, 50, 50, 50, 50, 50, 53, 53, 51, 53, 53, 55, 55, 53, 55, 53, 55, 51, 52, 52, 52, 48]
10305.0 [48, 47, 47, 43, 52, 48, 48, 48, 48, 48, 48, 48, 50, 50, 48, 48, 48, 48, 50, 45, 53, 53, 48, 45, 50, 48, 48, 53, 53, 53, 53, 52, 50, 50, 50, 50, 53, 53, 50, 50, 47, 50, 50, 52, 53, 50, 53, 53, 50, 53, 52, 54, 53, 53, 52, 50, 47, 52, 52, 52, 53, 53, 53, 52, 48]
10085.0 [48, 47, 48, 47, 52, 48, 48, 47, 47, 47, 47, 48, 47, 47, 48, 43, 45, 47, 45, 45, 48, 48, 48, 48, 45, 45, 46, 52, 53, 53, 53, 53, 50, 53, 53, 53, 53, 53, 50, 50, 48, 50, 50, 49, 50, 50, 50, 50, 48, 47, 50, 50, 55, 55, 55, 48, 50, 48, 50, 50, 50, 50, 50, 53, 48]
10035.0 [48, 48, 47, 48, 52, 47, 47, 48, 50, 48, 48, 48, 50, 50, 50, 50, 48, 48, 48, 50, 47, 47, 45, 45, 49, 45, 47, 48, 48, 48, 48, 53, 53, 53, 55, 53, 50, 50, 50, 50, 52, 50, 50, 50, 53, 53, 53, 53, 52, 52, 52, 52, 52, 50, 47, 52, 50, 50, 48, 48, 48, 50, 50, 53, 48]
10015.0 [48, 47, 47, 43, 52, 52, 48, 48, 48, 48, 47, 47, 50, 50, 48, 48, 47, 48, 50, 45, 52, 53, 48, 48, 50, 48, 48, 48, 48, 48, 53, 53, 53, 53, 53, 53, 53, 53, 50, 50, 50, 50, 50, 51, 53, 50, 53, 53, 50, 50, 52, 52, 55, 53, 52, 50, 47, 52, 52, 52, 53, 53, 52, 52, 48]
9995.0 [48, 48, 47, 48, 48, 52, 48, 47, 48, 48, 48, 48, 50, 48, 47, 48, 48, 48, 50, 43, 45, 45, 45, 45, 45, 48, 48, 53, 50, 50, 53, 53, 53, 53, 50, 55, 62, 57, 50, 50, 53, 53, 55, 55, 59, 53, 53, 52, 50, 50, 53, 53, 52, 53, 55, 55, 50, 47, 47, 55, 50, 50, 50, 50, 48]
9995.0 [48, 45, 45, 43, 48, 50, 48, 50, 45, 47, 48, 47, 48, 48, 47, 47, 47, 48, 48, 48, 45, 47, 48, 47, 47, 48, 50, 48, 53, 53, 53, 52, 53, 50, 53, 45, 52, 53, 52, 52, 52, 53, 53, 53, 53, 52, 52, 52, 50, 50, 50, 50, 45, 45, 53, 53, 53, 50, 50, 50, 50, 50, 50, 50, 48]
9975.0 [48, 48, 48, 48, 48, 48, 45, 45, 48, 47, 47, 48, 48, 48, 48, 48, 48, 48, 48, 45, 45, 45, 47, 47, 48, 48, 50, 50, 50, 52, 53, 53, 53, 53, 53, 53, 57, 55, 55, 50, 52, 52, 52, 52, 52, 50, 50, 50, 50, 50, 52, 52, 52, 55, 55, 55, 52, 53, 53, 53, 53, 52, 52, 52, 48]
9925.0 [48, 47, 47, 47, 55, 50, 50, 52, 52, 52, 45, 45, 52, 52, 48, 47, 47, 47, 47, 45, 45, 45, 47, 47, 45, 45, 48, 47, 47, 49, 52, 53, 53, 53, 53, 53, 50, 50, 53, 52, 50, 52, 53, 55, 53, 53, 53, 53, 53, 50, 50, 50, 53, 53, 53, 55, 53, 50, 47, 50, 55, 55, 50, 47, 48]
9895.0 [48, 47, 47, 48, 52, 52, 47, 47, 45, 43, 43, 43, 48, 48, 48, 48, 47, 47, 45, 45, 48, 48, 45, 45, 45, 50, 45, 45, 53, 48, 53, 53, 53, 57, 53, 53, 53, 53, 53, 50, 50, 50, 50, 50, 50, 50, 53, 51, 53, 54, 53, 45, 50, 52, 53, 53, 55, 55, 50, 50, 50, 53, 48, 50, 48]
9735.0 [48, 50, 50, 50, 47, 50, 50, 50, 48, 48, 48, 48, 45, 48, 48, 48, 48, 47, 48, 47, 45, 45, 50, 48, 48, 48, 48, 50, 53, 53, 53, 53, 53, 50, 55, 53, 57, 57, 57, 53, 51, 51, 48, 48, 53, 53, 53, 48, 49, 49, 52, 52, 50, 50, 55, 55, 55, 53, 48, 48, 50, 50, 50, 50, 48]
