174445.0 [48, 48, 50, 50, 52, 52, 53, 53, 55, 55, 55, 55, 53, 53, 52, 52, 50, 52, 50, 50, 52, 52, 52, 52, 53, 53, 55, 55, 57, 57, 57, 55, 53, 53, 52, 52, 50, 50, 50, 50, 48, 48, 48, 48, 50, 50, 53, 57, 59, 59, 57, 57, 55, 55, 55, 55, 59, 59, 57, 57, 59, 59, 59, 59, 60]
174445.0 [48, 48, 50, 50, 52, 52, 53, 53, 55, 55, 55, 55, 53, 53, 52, 52, 50, 52, 50, 50, 52, 52, 52, 52, 53, 53, 55, 55, 57, 57, 57, 55, 53, 53, 52, 52, 50, 50, 50, 50, 48, 48, 48, 48, 50, 50, 53, 57, 59, 59, 57, 57, 55, 55, 55, 55, 59, 59, 57, 57, 59, 59, 59, 59, 60]
174405.0 [48, 48, 50, 50, 52, 52, 53, 53, 55, 55, 55, 55, 53, 53, 52, 52, 50, 52, 50, 50, 52, 52, 52, 52, 53, 53, 55, 55, 57, 57, 55, 55, 53, 53, 53, 53, 50, 50, 50, 50, 48, 48, 48, 48, 50, 52, 53, 57, 59, 59, 57, 57, 55, 55, 55, 55, 59, 59, 57, 57, 59, 59, 59, 59, 60]
174265.0 [48, 48, 50, 50, 52, 52, 53, 53, 55, 55, 55, 55, 53, 53, 52, 52, 48, 50, 50, 50, 50, 52, 52, 52, 53, 53, 55, 55, 57, 57, 55, 55, 53, 53, 53, 53, 50, 52, 50, 50, 48, 48, 48, 48, 50, 52, 53, 57, 59, 59, 57, 57, 55, 55, 55, 55, 57, 57, 57, 57, 59, 59, 59, 59, 60]
174115.0 [48, 48, 50, 50, 52, 52, 52, 53, 55, 55, 55, 55, 53, 53, 52, 52, 50, 48, 50, 50, 52, 52, 52, 52, 53, 53, 53, 53, 57, 57, 55, 55, 53, 53, 53, 52, 50, 50, 50, 50, 48, 48, 48, 48, 50, 52, 53, 57, 59, 59, 59, 57, 55, 55, 55, 55, 57, 59, 57, 57, 59, 59, 59, 59, 60]
174105.0 [48, 48, 50, 50, 52, 52, 53, 53, 55, 55, 55, 55, 53, 53, 52, 52, 50, 50, 50, 50, 52, 52, 52, 52, 53, 53, 53, 55, 57, 55, 57, 55, 53, 53, 53, 52, 50, 50, 50, 50, 48, 48, 48, 48, 50, 50, 53, 57, 59, 59, 59, 57, 55, 55, 55, 55, 59, 59, 57, 57, 59, 59, 59, 59, 60]
174085.0 [48, 48, 50, 50, 53, 52, 53, 53, 55, 55, 55, 55, 53, 53, 52, 52, 50, 50, 50, 50, 52, 52, 52, 52, 53, 53, 55, 55, 57, 57, 57, 57, 55, 53, 53, 52, 50, 50, 50, 50, 48, 48, 48, 48, 50, 50, 53, 57, 59, 59, 57, 57, 55, 55, 57, 57, 57, 57, 57, 57, 59, 59, 59, 59, 60]
174045.0 [48, 48, 50, 50, 52, 52, 53, 53, 55, 55, 55, 55, 53, 53, 53, 52, 50, 50, 50, 50, 52, 52, 52, 52, 53, 53, 53, 53, 55, 57, 55, 55, 53, 53, 55, 52, 50, 50, 50, 50, 48, 48, 48, 48, 50, 50, 50, 57, 59, 59, 57, 57, 55, 55, 57, 57, 59, 59, 57, 57, 59, 59, 59, 59, 60]
174015.0 [48, 48, 50, 50, 52, 52, 53, 53, 55, 55, 55, 55, 53, 53, 52, 52, 50, 50, 50, 50, 52, 52, 52, 52, 53, 53, 53, 53, 55, 57, 55, 55, 53, 55, 53, 53, 50, 50, 50, 50, 48, 48, 50, 50, 50, 48, 50, 57, 59, 59, 57, 57, 55, 55, 55, 55, 57, 57, 57, 57, 59, 59, 59, 59, 60]
173995.0 [48, 48, 48, 50, 52, 52, 53, 53, 55, 55, 55, 55, 53, 53, 52, 52, 50, 50, 50, 50, 52, 52, 52, 52, 53, 53, 55, 55, 57, 57, 55, 55, 53, 53, 53, 53, 50, 52, 52, 50, 48, 48, 48, 48, 50, 50, 50, 57, 59, 59, 59, 57, 55, 55, 55, 55, 57, 57, 57, 57, 59, 57, 59, 59, 60]
