9635.0 [60, 60, 55, 55, 55, 55, 60, 60, 60, 60, 53, 60, 60, 60, 60, 55, 59, 60, 60, 62, 60, 62, 62, 58, 57, 57, 57, 57, 57, 55, 57, 57, 55, 57, 55, 55, 50, 50, 50, 53, 55, 55, 55, 57, 57, 53, 53, 53, 50, 50, 50, 50, 47, 52, 52, 50, 50, 55, 55, 55, 53, 53, 55, 53, 60]
9505.0 [60, 62, 60, 60, 55, 55, 55, 57, 53, 53, 53, 55, 55, 55, 55, 55, 60, 60, 61, 57, 60, 65, 65, 57, 57, 57, 60, 60, 60, 60, 62, 62, 55, 55, 52, 52, 57, 55, 48, 53, 53, 53, 50, 57, 50, 55, 57, 57, 53, 50, 50, 48, 50, 52, 45, 45, 47, 55, 53, 53, 55, 55, 48, 53, 60]
9455.0 [60, 60, 55, 55, 55, 55, 60, 60, 52, 57, 55, 57, 60, 59, 60, 60, 59, 59, 57, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 57, 57, 57, 57, 57, 57, 55, 55, 55, 53, 50, 55, 57, 57, 50, 57, 57, 57, 50, 53, 47, 47, 48, 48, 45, 47, 47, 50, 53, 52, 50, 53, 53, 55, 53, 60]
9375.0 [60, 60, 60, 60, 60, 60, 52, 55, 59, 60, 57, 55, 55, 55, 55, 55, 60, 60, 61, 57, 60, 65, 65, 57, 57, 57, 53, 57, 59, 57, 57, 57, 55, 55, 52, 52, 57, 57, 48, 48, 53, 53, 53, 53, 55, 55, 57, 57, 53, 50, 50, 48, 50, 52, 45, 45, 47, 55, 53, 53, 55, 55, 48, 53, 60]
9290.0 [60, 64, 59, 60, 55, 54, 55, 55, 60, 60, 60, 55, 55, 60, 57, 57, 60, 60, 60, 65, 65, 65, 57, 59, 57, 57, 59, 60, 57, 57, 57, 57, 59, 57, 57, 57, 55, 55, 53, 52, 52, 55, 53, 57, 53, 53, 53, 52, 52, 52, 52, 45, 50, 45, 47, 50, 47, 47, 48, 55, 55, 50, 50, 55, 60]
9265.0 [60, 60, 60, 60, 62, 57, 57, 59, 60, 60, 55, 60, 60, 60, 60, 60, 60, 60, 62, 60, 60, 57, 59, 60, 57, 57, 57, 60, 60, 57, 55, 55, 60, 60, 57, 57, 57, 53, 57, 57, 53, 53, 55, 55, 50, 57, 50, 50, 50, 48, 49, 50, 50, 50, 50, 50, 55, 50, 50, 52, 52, 55, 53, 53, 60]
9255.0 [60, 60, 60, 60, 52, 52, 55, 55, 55, 58, 55, 55, 57, 57, 55, 55, 59, 59, 60, 60, 60, 60, 60, 59, 57, 57, 59, 55, 57, 60, 60, 60, 57, 52, 52, 53, 53, 53, 57, 53, 53, 50, 50, 50, 50, 50, 52, 50, 50, 50, 50, 50, 48, 48, 50, 50, 47, 60, 53, 54, 55, 55, 55, 55, 60]
9245.0 [60, 60, 60, 55, 55, 55, 52, 55, 63, 55, 55, 60, 60, 53, 55, 60, 59, 59, 60, 59, 60, 60, 60, 60, 60, 60, 57, 57, 59, 57, 57, 57, 53, 55, 52, 50, 53, 53, 53, 57, 53, 55, 55, 55, 55, 50, 50, 50, 53, 50, 50, 50, 50, 47, 50, 50, 47, 47, 52, 52, 52, 55, 55, 55, 60]
9235.0 [60, 60, 57, 60, 52, 52, 55, 53, 59, 59, 57, 56, 60, 60, 57, 57, 60, 57, 60, 60, 59, 60, 60, 60, 57, 57, 57, 57, 57, 57, 57, 60, 57, 57, 52, 53, 57, 57, 52, 53, 53, 55, 48, 48, 52, 50, 50, 52, 50, 50, 50, 50, 48, 50, 50, 50, 50, 50, 50, 50, 55, 52, 55, 55, 60]
9195.0 [60, 60, 55, 55, 52, 52, 55, 55, 55, 52, 52, 52, 52, 57, 59, 59, 59, 60, 60, 57, 57, 57, 57, 57, 57, 57, 60, 59, 57, 57, 52, 55, 57, 52, 52, 53, 53, 53, 55, 55, 52, 55, 55, 57, 55, 53, 53, 50, 50, 50, 47, 50, 50, 47, 47, 50, 50, 50, 50, 48, 48, 47, 48, 53, 60]
9185.0 [60, 62, 52, 59, 55, 62, 60, 60, 55, 55, 60, 57, 60, 60, 52, 57, 60, 60, 57, 60, 60, 67, 65, 57, 59, 57, 57, 59, 57, 57, 57, 57, 57, 58, 50, 50, 57, 57, 53, 53, 53, 53, 55, 57, 57, 52, 53, 50, 50, 50, 50, 47, 47, 48, 50, 50, 50, 50, 50, 47, 55, 55, 55, 53, 60]
9175.0 [60, 53, 55, 60, 62, 62, 57, 55, 55, 57, 60, 61, 60, 60, 55, 55, 55, 60, 57, 53, 53, 53, 52, 57, 57, 57, 57, 57, 53, 57, 57, 57, 60, 57, 53, 57, 57, 57, 55, 55, 53, 50, 50, 50, 50, 57, 52, 52, 50, 50, 50, 50, 48, 50, 50, 50, 50, 53, 53, 53, 55, 55, 55, 55, 57]
9175.0 [60, 60, 60, 60, 52, 62, 55, 53, 60, 55, 55, 55, 55, 57, 55, 60, 60, 60, 60, 62, 57, 57, 57, 57, 62, 57, 57, 57, 57, 55, 55, 57, 55, 48, 57, 55, 53, 53, 53, 53, 50, 50, 52, 52, 57, 55, 52, 50, 50, 50, 50, 47, 47, 47, 47, 47, 47, 47, 47, 55, 54, 52, 53, 53, 60]
9145.0 [60, 62, 57, 60, 60, 55, 55, 55, 55, 55, 57, 59, 60, 60, 57, 57, 57, 62, 62, 62, 60, 62, 57, 57, 59, 57, 59, 60, 57, 57, 57, 57, 57, 57, 55, 59, 57, 57, 52, 53, 53, 52, 52, 52, 52, 50, 45, 50, 50, 50, 49, 50, 48, 45, 45, 45, 50, 55, 55, 55, 53, 48, 48, 55, 60]
9095.0 [60, 59, 60, 57, 57, 60, 55, 54, 55, 53, 55, 50, 57, 57, 55, 55, 60, 60, 60, 60, 60, 59, 57, 57, 57, 57, 57, 57, 57, 59, 59, 60, 60, 60, 55, 52, 57, 57, 57, 57, 53, 55, 55, 55, 55, 55, 55, 57, 55, 45, 43, 45, 47, 47, 47, 50, 50, 50, 50, 52, 53, 53, 55, 55, 60]
9095.0 [60, 60, 59, 62, 55, 55, 60, 60, 52, 57, 59, 59, 60, 60, 60, 60, 59, 59, 60, 60, 60, 60, 60, 60, 59, 60, 57, 57, 60, 57, 57, 65, 65, 52, 55, 55, 55, 55, 55, 52, 53, 53, 57, 50, 57, 57, 57, 57, 53, 47, 47, 48, 48, 48, 48, 47, 47, 53, 52, 50, 53, 53, 53, 53, 60]
